symbol,strike,pc,settle_date,open,high,low,close,adj_close,volume,open_interest
CLF18,59.5,C,20170905,0.38,0.39,0.38,0.39,0.39,2,506
CLF18,60.0,C,20170905,0.31,0.36,0.31,0.35,0.35,203,6964
CLF18,60.0,P,20170905,0.0,10.47,10.47,10.47,10.47,0,193
CLF18,60.5,C,20170905,0.0,0.31,0.31,0.31,0.31,52,648
CLF18,61.0,C,20170905,0.0,0.3,0.28,0.28,0.28,1,534
CLF18,61.5,C,20170905,0.0,0.27,0.25,0.25,0.25,1,130
CLF18,62.0,C,20170905,0.0,0.23,0.23,0.23,0.23,5,936
CLF18,62.0,P,20170905,0.0,12.34,12.34,12.34,12.34,0,1
CLF18,62.5,C,20170905,0.0,0.2,0.2,0.2,0.2,0,238
CLF18,63.0,C,20170905,0.0,0.19,0.19,0.19,0.19,2,308
CLF18,63.5,C,20170905,0.13,0.17,0.13,0.17,0.17,1,59
CLF18,64.0,C,20170905,0.13,0.16,0.13,0.16,0.16,1,180
CLF18,64.0,P,20170905,0.0,14.27,14.27,14.27,14.27,0,2
CLF18,64.5,C,20170905,0.14,0.14,0.14,0.14,0.14,0,464
CLF18,65.0,C,20170905,0.13,0.13,0.13,0.13,0.13,12,1309
CLF18,65.0,P,20170905,0.0,15.24,15.24,15.24,15.24,0,1
CLF18,65.5,C,20170905,0.0,0.12,0.12,0.12,0.12,0,219
CLF18,66.0,C,20170905,0.11,0.11,0.11,0.11,0.11,250,763
CLF18,66.5,C,20170905,0.0,0.1,0.1,0.1,0.1,0,36
CLF18,67.0,C,20170905,0.0,0.09,0.09,0.09,0.09,0,86
CLF18,67.5,C,20170905,0.0,0.09,0.09,0.09,0.09,0,164
CLF18,67.5,P,20170905,0.0,17.7,17.7,17.7,17.7,0,1
CLF18,68.0,C,20170905,0.0,0.08,0.08,0.08,0.08,10,323
CLF18,68.5,C,20170905,0.0,0.08,0.08,0.08,0.08,0,277
CLF18,69.0,C,20170905,0.0,0.07,0.07,0.07,0.07,1,118
CLF18,69.5,C,20170905,0.0,0.07,0.07,0.07,0.07,0,354
CLF18,70.0,C,20170905,0.06,0.06,0.06,0.06,0.06,0,836
CLF18,70.0,P,20170905,0.0,20.17,20.17,20.17,20.17,0,0
CLF18,70.5,C,20170905,0.0,0.06,0.06,0.06,0.06,0,24
CLF18,70.5,P,20170905,0.0,20.67,20.67,20.67,20.67,0,0
CLF18,71.0,C,20170905,0.0,0.05,0.05,0.05,0.05,0,285
CLF18,71.5,C,20170905,0.0,0.05,0.05,0.05,0.05,0,68
CLF18,72.0,C,20170905,0.0,0.05,0.05,0.05,0.05,0,253
CLF18,72.5,C,20170905,0.0,0.04,0.04,0.04,0.04,0,78
CLF18,72.5,P,20170905,0.0,22.65,22.65,22.65,22.65,0,0
CLF18,73.0,C,20170905,0.0,0.04,0.04,0.04,0.04,0,2
CLF18,73.0,P,20170905,0.0,23.15,23.15,23.15,23.15,0,1
CLF18,74.0,C,20170905,0.0,0.04,0.04,0.04,0.04,0,3
CLF18,74.5,C,20170905,0.0,0.03,0.03,0.03,0.03,0,2
CLF18,75.0,C,20170905,0.0,0.03,0.03,0.03,0.03,0,498
CLF18,75.5,C,20170905,0.0,0.03,0.03,0.03,0.03,0,1
CLF18,76.0,C,20170905,0.0,0.03,0.03,0.03,0.03,0,4
CLF18,76.5,C,20170905,0.0,0.03,0.03,0.03,0.03,1,1
CLF18,77.0,C,20170905,0.0,0.03,0.03,0.03,0.03,0,16
CLF18,77.0,P,20170905,0.0,27.14,27.14,27.14,27.14,0,0
CLF18,78.0,C,20170905,0.0,0.02,0.02,0.02,0.02,0,9
CLF18,79.0,C,20170905,0.0,0.02,0.02,0.02,0.02,0,2
CLF18,80.0,C,20170905,0.02,0.02,0.02,0.02,0.02,0,214
CLF18,80.5,C,20170905,0.0,0.02,0.02,0.02,0.02,0,2
CLF18,81.0,C,20170905,0.0,0.02,0.02,0.02,0.02,0,10
CLF18,82.0,C,20170905,0.0,0.01,0.01,0.01,0.01,0,160
CLF18,85.5,P,20170905,0.0,35.64,35.64,35.64,35.64,0,1
CLF18,88.5,P,20170905,0.0,38.64,38.64,38.64,38.64,0,2
CLF18,90.0,C,20170905,0.01,0.01,0.01,0.01,0.01,0,200
CLF18,90.0,P,20170905,0.0,40.14,40.14,40.14,40.14,0,1
CLF19,50.0,C,20170905,0.0,6.2,6.2,6.2,6.2,0,97
CLF19,50.0,P,20170905,0.0,5.54,5.54,5.54,5.54,0,96
CLF19,60.0,C,20170905,0.0,2.0,2.0,2.0,2.0,0,120
CLF19,86.0,C,20170905,0.0,0.09,0.09,0.09,0.09,0,0
CLF19,90.0,C,20170905,0.0,0.07,0.07,0.07,0.07,0,1
CLF20,68.0,C,20170905,0.0,1.33,1.33,1.33,1.33,0,160
CLF20,83.0,C,20170905,0.0,0.32,0.32,0.32,0.32,0,160
CLF18,100.0,C,20170906,0.0,0.01,0.01,0.01,0.01,0,101
CLF18,21.0,C,20170906,0.0,29.31,29.31,29.31,29.31,0,1
CLF18,24.0,C,20170906,0.0,26.31,26.31,26.31,26.31,0,1
CLF18,24.0,P,20170906,0.0,0.01,0.01,0.01,0.01,0,1
CLF18,24.5,C,20170906,0.0,25.81,25.81,25.81,25.81,0,1
CLF18,24.5,P,20170906,0.0,0.01,0.01,0.01,0.01,0,1
CLF18,25.0,P,20170906,0.0,0.01,0.01,0.01,0.01,0,81
CLF18,25.5,P,20170906,0.0,0.01,0.01,0.01,0.01,0,43
CLF18,26.0,P,20170906,0.0,0.01,0.01,0.01,0.01,0,20
CLF18,26.5,P,20170906,0.0,0.01,0.01,0.01,0.01,0,24
CLF18,27.0,C,20170906,0.0,23.31,23.31,23.31,23.31,0,1
CLF18,27.0,P,20170906,0.0,0.01,0.01,0.01,0.01,0,36
CLF18,27.5,P,20170906,0.0,0.01,0.01,0.01,0.01,0,57
CLF18,28.0,P,20170906,0.0,0.01,0.01,0.01,0.01,0,59
CLF18,28.5,P,20170906,0.0,0.01,0.01,0.01,0.01,0,7
CLF18,29.0,P,20170906,0.0,0.02,0.02,0.02,0.02,0,339
CLF18,29.5,P,20170906,0.0,0.02,0.02,0.02,0.02,0,36
CLF18,30.0,P,20170906,0.0,0.02,0.02,0.02,0.02,7,331
CLF18,30.5,C,20170906,0.0,19.81,19.81,19.81,19.81,0,1
CLF18,30.5,P,20170906,0.0,0.02,0.02,0.02,0.02,0,6
CLF18,31.0,P,20170906,0.0,0.03,0.03,0.03,0.03,0,29
CLF18,31.5,C,20170906,0.0,18.82,18.82,18.82,18.82,0,1
CLF18,31.5,P,20170906,0.0,0.03,0.03,0.03,0.03,0,163
CLF18,32.0,P,20170906,0.0,0.07,0.04,0.04,0.04,1,131
CLF18,32.5,P,20170906,0.0,0.04,0.04,0.04,0.04,0,16
CLF18,33.0,C,20170906,0.0,17.33,17.33,17.33,17.33,0,1
CLF18,33.0,P,20170906,0.0,0.06,0.05,0.05,0.05,8,223
CLF18,33.5,P,20170906,0.0,0.06,0.06,0.06,0.06,0,309
CLF18,34.0,P,20170906,0.0,0.07,0.06,0.06,0.06,4,907
CLF18,34.5,P,20170906,0.07,0.07,0.07,0.07,0.07,11,90
CLF18,35.0,C,20170906,0.0,15.37,15.37,15.37,15.37,0,1
CLF18,35.0,P,20170906,0.08,0.08,0.08,0.08,0.08,65,2880
CLF18,35.5,C,20170906,0.0,14.88,14.88,14.88,14.88,0,5
CLF18,35.5,P,20170906,0.0,0.1,0.09,0.1,0.1,1,208
CLF18,36.0,P,20170906,0.0,0.14,0.11,0.11,0.11,20,709
CLF18,36.5,P,20170906,0.12,0.13,0.12,0.13,0.13,3,55
CLF18,37.0,C,20170906,0.0,13.43,13.43,13.43,13.43,0,17
CLF18,37.0,P,20170906,0.15,0.15,0.14,0.15,0.15,50,1564
CLF18,37.5,P,20170906,0.16,0.17,0.16,0.17,0.17,9,404
CLF18,38.0,C,20170906,0.0,12.48,12.48,12.48,12.48,0,0
CLF18,38.0,P,20170906,0.19,0.2,0.18,0.2,0.2,2,1040
CLF18,38.5,P,20170906,0.24,0.24,0.22,0.23,0.23,3,462
CLF18,39.0,P,20170906,0.26,0.26,0.25,0.26,0.26,1,1724
CLF18,39.5,P,20170906,0.29,0.3,0.29,0.3,0.3,6,255
CLF18,40.0,C,20170906,0.0,10.63,10.63,10.63,10.63,106,384
CLF18,40.0,P,20170906,0.34,0.36,0.34,0.35,0.35,603,5943
CLF18,40.5,P,20170906,0.38,0.4,0.38,0.4,0.4,7,1426
CLF18,41.0,P,20170906,0.53,0.53,0.43,0.46,0.46,8,3803
CLF18,41.5,C,20170906,0.0,9.31,9.31,9.31,9.31,0,2
CLF18,41.5,P,20170906,0.5,0.52,0.5,0.52,0.52,42,322
CLF18,42.0,C,20170906,0.0,8.88,8.88,8.88,8.88,0,349
CLF18,42.0,P,20170906,0.0,0.66,0.59,0.59,0.59,103,2709
CLF18,42.5,P,20170906,0.73,0.73,0.64,0.67,0.67,35,792
CLF18,43.0,C,20170906,0.0,8.05,8.05,8.05,8.05,0,120
CLF18,43.0,P,20170906,0.74,0.77,0.74,0.76,0.76,20,5417
CLF18,43.5,C,20170906,0.0,7.65,7.65,7.65,7.65,0,7
CLF18,43.5,P,20170906,0.88,0.88,0.86,0.86,0.86,10,358
CLF18,44.0,C,20170906,0.0,7.26,7.26,7.26,7.26,0,304
CLF18,44.0,P,20170906,0.0,1.28,0.96,0.96,0.96,5,4733
CLF18,44.5,C,20170906,0.0,6.87,6.87,6.87,6.87,0,168
CLF18,44.5,P,20170906,0.0,1.45,1.08,1.08,1.08,6,260
CLF18,45.0,C,20170906,0.0,6.49,6.49,6.49,6.49,74,3342
CLF18,45.0,P,20170906,1.17,1.2,1.17,1.2,1.2,258,14427
CLF18,45.5,C,20170906,0.0,6.13,6.13,6.13,6.13,0,188
CLF18,45.5,P,20170906,0.0,1.56,1.33,1.33,1.33,30,989
CLF18,46.0,C,20170906,0.0,5.77,5.77,5.77,5.77,0,422
CLF18,46.0,P,20170906,1.54,1.54,1.45,1.47,1.47,8,4855
CLF18,46.5,C,20170906,0.0,5.42,5.42,5.42,5.42,22,308
CLF18,46.5,P,20170906,1.67,1.67,1.62,1.62,1.62,15,94
CLF18,47.0,C,20170906,0.0,5.08,5.08,5.08,5.08,67,1022
CLF18,47.0,P,20170906,1.77,1.82,1.77,1.78,1.78,269,1555
CLF18,47.5,C,20170906,0.0,4.75,4.75,4.75,4.75,120,1296
CLF18,47.5,P,20170906,0.0,2.16,1.95,1.95,1.95,5,698
CLF18,48.0,C,20170906,0.0,4.44,4.03,4.44,4.44,172,13377
CLF18,48.0,P,20170906,2.11,2.13,2.11,2.13,2.13,105,7505
CLF18,48.5,C,20170906,0.0,4.13,3.84,4.13,4.13,43,759
CLF18,48.5,P,20170906,0.0,2.5,2.32,2.32,2.32,24,144
CLF18,49.0,C,20170906,3.77,3.83,3.77,3.83,3.83,113,11341
CLF18,49.0,P,20170906,2.53,2.65,2.53,2.53,2.53,347,3350
CLF18,49.5,C,20170906,0.0,3.55,3.18,3.55,3.55,48,1226
CLF18,49.5,P,20170906,0.0,2.74,2.74,2.74,2.74,84,361
CLF18,50.0,C,20170906,3.27,3.28,3.17,3.28,3.28,249,12473
CLF18,50.0,P,20170906,3.04,3.04,2.96,2.97,2.97,36,2218
CLF18,50.5,C,20170906,0.0,3.02,2.67,3.02,3.02,60,478
CLF18,50.5,P,20170906,0.0,3.67,3.21,3.21,3.21,20,207
CLF18,51.0,C,20170906,2.72,2.78,2.57,2.78,2.78,9,2199
CLF18,51.0,P,20170906,3.44,3.48,3.43,3.46,3.46,166,286
CLF18,51.5,C,20170906,0.0,2.54,2.1,2.54,2.54,24,740
CLF18,51.5,P,20170906,3.72,3.73,3.72,3.73,3.73,35,446
CLF18,52.0,C,20170906,2.31,2.32,2.23,2.32,2.32,176,2828
CLF18,52.0,P,20170906,0.0,4.52,4.0,4.0,4.0,72,789
CLF18,52.5,C,20170906,0.0,2.11,1.92,2.11,2.11,10,863
CLF18,52.5,P,20170906,4.25,4.29,4.22,4.29,4.29,6,73
CLF18,53.0,C,20170906,1.69,1.92,1.69,1.91,1.91,67,1272
CLF18,53.0,P,20170906,4.54,4.6,4.54,4.6,4.6,17,39
CLF18,53.5,C,20170906,0.0,1.73,1.4,1.73,1.73,150,275
CLF18,54.0,C,20170906,1.56,1.56,1.56,1.56,1.56,42,1174
CLF18,54.0,P,20170906,0.0,5.24,5.24,5.24,5.24,0,14
CLF18,54.5,C,20170906,0.0,1.41,1.19,1.41,1.41,2,671
CLF18,55.0,C,20170906,1.25,1.27,1.18,1.26,1.26,146,10129
CLF18,55.0,P,20170906,0.0,5.94,5.94,5.94,5.94,0,891
CLF18,55.5,C,20170906,1.15,1.15,1.13,1.13,1.13,4,620
CLF18,55.5,P,20170906,0.0,6.31,6.31,6.31,6.31,0,400
CLF18,56.0,C,20170906,0.9,1.02,0.9,1.01,1.01,433,1594
CLF18,56.0,P,20170906,0.0,6.69,6.69,6.69,6.69,0,50
CLF18,56.5,C,20170906,0.0,0.9,0.9,0.9,0.9,2,699
CLF18,57.0,C,20170906,0.77,0.82,0.77,0.81,0.81,50,1627
CLF18,57.0,P,20170906,7.5,7.5,7.48,7.48,7.48,0,0
CLF18,57.5,C,20170906,0.7,0.72,0.7,0.72,0.72,2,1176
CLF18,57.5,P,20170906,0.0,7.89,7.89,7.89,7.89,0,40
CLF18,58.0,C,20170906,0.63,0.64,0.61,0.64,0.64,51,968
CLF18,58.0,P,20170906,0.0,8.31,8.31,8.31,8.31,0,0
CLF18,58.5,C,20170906,0.54,0.57,0.54,0.57,0.57,150,526
CLF18,58.5,P,20170906,0.0,8.74,8.74,8.74,8.74,0,0
CLF18,59.0,C,20170906,0.48,0.51,0.48,0.51,0.51,1,920
CLF18,59.5,C,20170906,0.0,0.45,0.43,0.45,0.45,48,529
CLF18,60.0,C,20170906,0.34,0.4,0.34,0.4,0.4,282,7181
CLF18,60.0,P,20170906,0.0,10.07,10.07,10.07,10.07,0,193
CLF18,60.5,C,20170906,0.29,0.36,0.29,0.36,0.36,0,648
CLF18,61.0,C,20170906,0.0,0.32,0.3,0.32,0.32,9,543
CLF18,61.5,C,20170906,0.0,0.29,0.27,0.29,0.29,2,132
CLF18,62.0,C,20170906,0.22,0.26,0.22,0.26,0.26,2,938
CLF18,62.0,P,20170906,0.0,11.92,11.92,11.92,11.92,0,1
CLF18,62.5,C,20170906,0.2,0.23,0.2,0.23,0.23,0,238
CLF18,63.0,C,20170906,0.2,0.21,0.2,0.21,0.21,1,309
CLF18,63.5,C,20170906,0.0,0.19,0.13,0.19,0.19,1,59
CLF18,64.0,C,20170906,0.0,0.17,0.13,0.17,0.17,1,180
CLF18,64.0,P,20170906,0.0,13.84,13.84,13.84,13.84,0,2
CLF18,64.5,C,20170906,0.15,0.16,0.15,0.16,0.16,1,464
CLF18,65.0,C,20170906,0.13,0.15,0.13,0.15,0.15,32,1309
CLF18,65.0,P,20170906,0.0,14.81,14.81,14.81,14.81,0,1
CLF18,65.5,C,20170906,0.0,0.13,0.13,0.13,0.13,0,219
CLF18,66.0,C,20170906,0.0,0.12,0.11,0.12,0.12,1,763
CLF18,66.5,C,20170906,0.1,0.11,0.1,0.11,0.11,0,36
CLF18,67.0,C,20170906,0.11,0.11,0.1,0.1,0.1,0,86
CLF18,67.5,C,20170906,0.0,0.1,0.1,0.1,0.1,0,164
CLF18,67.5,P,20170906,0.0,17.26,17.26,17.26,17.26,0,1
CLF18,68.0,C,20170906,0.0,0.09,0.09,0.09,0.09,0,323
CLF18,68.5,C,20170906,0.0,0.08,0.08,0.08,0.08,0,277
CLF18,69.0,C,20170906,0.0,0.08,0.08,0.08,0.08,1,119
CLF18,69.5,C,20170906,0.0,0.07,0.07,0.07,0.07,0,354
CLF18,70.0,C,20170906,0.0,0.07,0.06,0.07,0.07,21,836
CLF18,70.0,P,20170906,0.0,19.73,19.73,19.73,19.73,0,0
CLF18,70.5,C,20170906,0.0,0.06,0.06,0.06,0.06,0,24
CLF18,70.5,P,20170906,0.0,20.22,20.22,20.22,20.22,0,0
CLF18,71.0,C,20170906,0.0,0.06,0.06,0.06,0.06,0,285
CLF18,71.5,C,20170906,0.0,0.05,0.05,0.05,0.05,0,68
CLF18,72.0,C,20170906,0.0,0.05,0.05,0.05,0.05,0,253
CLF18,72.5,C,20170906,0.05,0.05,0.05,0.05,0.05,0,78
CLF18,72.5,P,20170906,0.0,22.21,22.21,22.21,22.21,0,0
CLF18,73.0,C,20170906,0.0,0.04,0.04,0.04,0.04,0,2
CLF18,73.0,P,20170906,0.0,22.7,22.7,22.7,22.7,0,1
CLF18,74.0,C,20170906,0.0,0.04,0.04,0.04,0.04,0,3
CLF18,74.5,C,20170906,0.0,0.04,0.04,0.04,0.04,0,2
CLF18,75.0,C,20170906,0.04,0.04,0.03,0.03,0.03,2,498
CLF18,75.0,P,20170906,0.0,24.7,24.7,24.7,24.7,0,0
CLF18,75.5,C,20170906,0.0,0.03,0.03,0.03,0.03,0,1
CLF18,76.0,C,20170906,0.0,0.03,0.03,0.03,0.03,0,4
CLF18,76.5,C,20170906,0.0,0.03,0.03,0.03,0.03,0,1
CLF18,77.0,C,20170906,0.0,0.03,0.03,0.03,0.03,0,16
CLF18,77.0,P,20170906,0.0,26.69,26.69,26.69,26.69,0,0
CLF18,78.0,C,20170906,0.0,0.02,0.02,0.02,0.02,0,9
CLF18,79.0,C,20170906,0.0,0.02,0.02,0.02,0.02,0,2
CLF18,80.0,C,20170906,0.02,0.02,0.02,0.02,0.02,52,214
CLF18,80.5,C,20170906,0.0,0.02,0.02,0.02,0.02,0,2
CLF18,81.0,C,20170906,0.0,0.02,0.02,0.02,0.02,2,10
CLF18,82.0,C,20170906,0.0,0.01,0.01,0.01,0.01,0,160
CLF18,85.5,P,20170906,0.0,35.19,35.19,35.19,35.19,0,1
CLF18,88.5,P,20170906,0.0,38.19,38.19,38.19,38.19,0,2
CLF18,90.0,C,20170906,0.0,0.01,0.01,0.01,0.01,50,200
CLF18,90.0,P,20170906,0.0,39.69,39.69,39.69,39.69,0,1
CLF19,50.0,C,20170906,0.0,6.34,6.34,6.34,6.34,0,97
CLF19,50.0,P,20170906,0.0,5.45,5.45,5.45,5.45,0,96
CLF19,60.0,C,20170906,0.0,2.06,2.06,2.06,2.06,0,120
CLF19,86.0,C,20170906,0.0,0.09,0.09,0.09,0.09,0,0
CLF19,90.0,C,20170906,0.0,0.07,0.07,0.07,0.07,0,1
CLF20,68.0,C,20170906,0.0,1.31,1.31,1.31,1.31,0,160
CLF20,83.0,C,20170906,0.0,0.33,0.33,0.33,0.33,0,160
CLF18,100.0,C,20170907,0.0,0.01,0.01,0.01,0.01,0,101
CLF18,21.0,C,20170907,0.0,29.23,29.23,29.23,29.23,0,1
CLF18,24.0,C,20170907,0.0,26.23,26.23,26.23,26.23,0,1
CLF18,24.0,P,20170907,0.0,0.01,0.01,0.01,0.01,0,1
CLF18,24.5,C,20170907,0.0,25.73,25.73,25.73,25.73,0,1
CLF18,24.5,P,20170907,0.0,0.01,0.01,0.01,0.01,0,1
CLF18,25.0,P,20170907,0.0,0.01,0.01,0.01,0.01,0,81
CLF18,25.5,P,20170907,0.0,0.01,0.01,0.01,0.01,0,43
CLF18,26.0,P,20170907,0.0,0.01,0.01,0.01,0.01,0,20
CLF18,26.5,P,20170907,0.0,0.01,0.01,0.01,0.01,0,24
CLF18,27.0,C,20170907,0.0,23.23,23.23,23.23,23.23,0,1
CLF18,27.0,P,20170907,0.0,0.01,0.01,0.01,0.01,0,36
CLF18,27.5,P,20170907,0.0,0.01,0.01,0.01,0.01,0,57
CLF18,28.0,P,20170907,0.0,0.01,0.01,0.01,0.01,0,59
CLF18,28.5,P,20170907,0.0,0.01,0.01,0.01,0.01,0,7
CLF18,29.0,P,20170907,0.0,0.02,0.02,0.02,0.02,0,339
CLF18,29.5,P,20170907,0.0,0.02,0.02,0.02,0.02,0,36
CLF18,30.0,P,20170907,0.0,0.02,0.02,0.02,0.02,0,331
CLF18,30.5,C,20170907,0.0,19.73,19.73,19.73,19.73,0,1
CLF18,30.5,P,20170907,0.0,0.02,0.02,0.02,0.02,0,6
CLF18,31.0,P,20170907,0.0,0.03,0.03,0.03,0.03,0,29
CLF18,31.5,C,20170907,0.0,18.74,18.74,18.74,18.74,0,1
CLF18,31.5,P,20170907,0.0,0.03,0.03,0.03,0.03,0,163
CLF18,32.0,P,20170907,0.0,0.07,0.04,0.04,0.04,0,130
CLF18,32.5,P,20170907,0.0,0.04,0.04,0.04,0.04,0,16
CLF18,33.0,C,20170907,0.0,17.25,17.25,17.25,17.25,0,1
CLF18,33.0,P,20170907,0.0,0.06,0.05,0.05,0.05,0,219
CLF18,33.5,P,20170907,0.0,0.05,0.05,0.05,0.05,0,309
CLF18,34.0,P,20170907,0.0,0.07,0.06,0.06,0.06,0,906
CLF18,34.5,P,20170907,0.07,0.07,0.07,0.07,0.07,1,100
CLF18,35.0,C,20170907,0.0,15.28,15.28,15.28,15.28,0,1
CLF18,35.0,P,20170907,0.0,0.08,0.08,0.08,0.08,6,2886
CLF18,35.5,C,20170907,0.0,14.79,14.79,14.79,14.79,0,5
CLF18,35.5,P,20170907,0.1,0.1,0.09,0.09,0.09,3,208
CLF18,36.0,P,20170907,0.11,0.11,0.1,0.1,0.1,0,709
CLF18,36.5,P,20170907,0.13,0.13,0.12,0.12,0.12,3,57
CLF18,37.0,C,20170907,0.0,13.34,13.34,13.34,13.34,0,17
CLF18,37.0,P,20170907,0.16,0.16,0.14,0.14,0.14,3,1565
CLF18,37.5,P,20170907,0.16,0.16,0.16,0.16,0.16,1,404
CLF18,38.0,C,20170907,0.0,12.38,12.38,12.38,12.38,0,0
CLF18,38.0,P,20170907,0.0,0.2,0.18,0.18,0.18,7,1046
CLF18,38.5,P,20170907,0.0,0.24,0.21,0.21,0.21,14,469
CLF18,39.0,P,20170907,0.24,0.28,0.23,0.24,0.24,9,1719
CLF18,39.5,P,20170907,0.3,0.3,0.28,0.28,0.28,1,260
CLF18,40.0,C,20170907,0.0,10.53,10.53,10.53,10.53,0,384
CLF18,40.0,P,20170907,0.33,0.37,0.32,0.32,0.32,1135,6918
CLF18,40.5,P,20170907,0.4,0.4,0.37,0.37,0.37,5,1387
CLF18,41.0,P,20170907,0.48,0.48,0.43,0.43,0.43,143,3782
CLF18,41.5,C,20170907,0.0,9.2,9.2,9.2,9.2,0,2
CLF18,41.5,P,20170907,0.49,0.49,0.49,0.49,0.49,23,307
CLF18,42.0,C,20170907,0.0,8.77,8.77,8.77,8.77,56,396
CLF18,42.0,P,20170907,0.0,0.66,0.56,0.56,0.56,2,2782
CLF18,42.5,P,20170907,0.0,0.73,0.64,0.64,0.64,24,860
CLF18,43.0,C,20170907,0.0,7.94,7.94,7.94,7.94,0,120
CLF18,43.0,P,20170907,0.0,0.77,0.73,0.73,0.73,153,5474
CLF18,43.5,C,20170907,0.0,7.53,7.53,7.53,7.53,0,7
CLF18,43.5,P,20170907,0.81,0.82,0.81,0.82,0.82,56,409
CLF18,44.0,C,20170907,0.0,7.14,7.14,7.14,7.14,0,304
CLF18,44.0,P,20170907,0.0,1.28,0.93,0.93,0.93,2,4749
CLF18,44.5,C,20170907,0.0,6.75,6.75,6.75,6.75,0,168
CLF18,44.5,P,20170907,0.0,1.45,1.04,1.04,1.04,0,260
CLF18,45.0,C,20170907,0.0,6.38,6.38,6.38,6.38,0,3342
CLF18,45.0,P,20170907,0.0,1.17,1.16,1.16,1.16,22,14492
CLF18,45.5,C,20170907,0.0,6.01,6.01,6.01,6.01,0,188
CLF18,45.5,P,20170907,0.0,1.56,1.29,1.29,1.29,0,986
CLF18,46.0,C,20170907,0.0,5.65,5.65,5.65,5.65,0,422
CLF18,46.0,P,20170907,1.45,1.45,1.43,1.43,1.43,26,4849
CLF18,46.5,C,20170907,0.0,5.3,5.3,5.3,5.3,0,308
CLF18,46.5,P,20170907,1.59,1.59,1.58,1.58,1.58,5,112
CLF18,47.0,C,20170907,0.0,4.96,4.96,4.96,4.96,0,1022
CLF18,47.0,P,20170907,1.73,1.74,1.73,1.74,1.74,10,1841
CLF18,47.5,C,20170907,0.0,4.64,4.64,4.64,4.64,1,1295
CLF18,47.5,P,20170907,0.0,2.16,1.91,1.91,1.91,0,697
CLF18,48.0,C,20170907,4.21,4.32,4.21,4.32,4.32,100,12998
CLF18,48.0,P,20170907,2.17,2.17,2.1,2.1,2.1,112,7673
CLF18,48.5,C,20170907,0.0,4.02,3.84,4.02,4.02,3,748
CLF18,48.5,P,20170907,2.28,2.29,2.28,2.29,2.29,0,133
CLF18,49.0,C,20170907,3.63,3.72,3.63,3.72,3.72,61,11291
CLF18,49.0,P,20170907,2.62,2.62,2.49,2.5,2.5,70,3356
CLF18,49.5,C,20170907,0.0,3.44,3.18,3.44,3.44,0,1225
CLF18,49.5,P,20170907,0.0,2.72,2.72,2.72,2.72,1,362
CLF18,50.0,C,20170907,3.13,3.18,3.09,3.18,3.18,482,12822
CLF18,50.0,P,20170907,2.98,2.98,2.95,2.95,2.95,104,2320
CLF18,50.5,C,20170907,2.86,2.92,2.86,2.92,2.92,100,448
CLF18,50.5,P,20170907,3.23,3.23,3.19,3.19,3.19,0,210
CLF18,51.0,C,20170907,2.59,2.67,2.59,2.67,2.67,143,2336
CLF18,51.0,P,20170907,3.55,3.55,3.44,3.44,3.44,3,269
CLF18,51.5,C,20170907,2.43,2.44,2.43,2.44,2.44,0,744
CLF18,51.5,P,20170907,3.73,3.73,3.71,3.71,3.71,30,446
CLF18,52.0,C,20170907,2.2,2.22,2.17,2.22,2.22,19,2990
CLF18,52.0,P,20170907,0.0,4.52,3.99,3.99,3.99,0,845
CLF18,52.5,C,20170907,1.97,2.01,1.97,2.01,2.01,0,853
CLF18,52.5,P,20170907,4.33,4.33,4.28,4.28,4.28,13,64
CLF18,53.0,C,20170907,0.0,1.92,1.69,1.82,1.82,174,1335
CLF18,53.0,P,20170907,0.0,4.59,4.54,4.59,4.59,1,30
CLF18,53.5,C,20170907,1.63,1.65,1.63,1.65,1.65,0,411
CLF18,54.0,C,20170907,0.0,1.56,1.48,1.48,1.48,4,1114
CLF18,54.0,P,20170907,0.0,5.24,5.24,5.24,5.24,0,14
CLF18,54.5,C,20170907,0.0,1.33,1.19,1.33,1.33,3,659
CLF18,55.0,C,20170907,1.2,1.2,1.19,1.19,1.19,515,10173
CLF18,55.0,P,20170907,0.0,5.95,5.95,5.95,5.95,0,891
CLF18,55.5,C,20170907,0.0,1.15,1.07,1.07,1.07,14,620
CLF18,55.5,P,20170907,0.0,6.33,6.33,6.33,6.33,0,400
CLF18,56.0,C,20170907,0.95,0.95,0.95,0.95,0.95,23,1606
CLF18,56.0,P,20170907,0.0,6.71,6.71,6.71,6.71,0,50
CLF18,56.5,C,20170907,0.82,0.85,0.82,0.85,0.85,0,699
CLF18,57.0,C,20170907,0.0,0.82,0.76,0.76,0.76,21,1636
CLF18,57.0,P,20170907,0.0,7.51,7.5,7.51,7.51,1,1
CLF18,57.5,C,20170907,0.65,0.67,0.64,0.67,0.67,1,1176
CLF18,57.5,P,20170907,0.0,7.93,7.93,7.93,7.93,0,40
CLF18,58.0,C,20170907,0.61,0.61,0.6,0.6,0.6,4,965
CLF18,58.0,P,20170907,0.0,8.35,8.35,8.35,8.35,0,0
CLF18,58.5,C,20170907,0.0,0.54,0.53,0.53,0.53,1,602
CLF18,58.5,P,20170907,0.0,8.78,8.78,8.78,8.78,0,0
CLF18,59.0,C,20170907,0.48,0.48,0.47,0.47,0.47,76,920
CLF18,59.5,C,20170907,0.43,0.43,0.42,0.42,0.42,10,529
